underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^VIX,2017-08-03,VIX,2017-08-09,9.000,C,1.9500,1.9500,1.6000,1.9000,46,104,1.7000,101,2.0500,10.4800,10.4800,100,1.7500,3,1.9500,10.4400,10.4400,1.7033,1309,
^VIX,2017-08-03,VIX,2017-08-09,9.000,P,0.0300,0.0300,0.0300,0.0300,500,0,0.0000,3334,0.0500,10.4800,10.4800,0,0.0000,2643,0.0500,10.4400,10.4400,0.0300,130,
^VIX,2017-08-03,VIX,2017-08-09,9.500,C,1.3500,1.4500,1.2500,1.4500,102,285,1.2000,101,1.5000,10.4800,10.4800,106,1.2500,100,1.5000,10.4400,10.4400,1.3422,737,
^VIX,2017-08-03,VIX,2017-08-09,9.500,P,0.0300,0.0300,0.0300,0.0300,10,0,0.0000,1374,0.0500,10.4800,10.4800,0,0.0000,13,0.0500,10.4400,10.4400,0.0300,136,
^VIX,2017-08-03,VIX,2017-08-09,10.000,C,0.9500,1.0500,0.8000,1.0000,317,106,0.8000,1,1.0000,10.4800,10.4800,6,0.9000,115,1.1000,10.4400,10.4400,0.9114,1921,
^VIX,2017-08-03,VIX,2017-08-09,10.000,P,0.1500,0.1500,0.1000,0.1300,600,126,0.1000,2970,0.1500,10.4800,10.4800,126,0.1000,2992,0.1500,10.4400,10.4400,0.1289,2102,
^VIX,2017-08-03,VIX,2017-08-09,10.500,C,0.6000,0.7500,0.5500,0.6500,1334,10,0.6000,398,0.7500,10.4800,10.4800,106,0.6000,613,0.8000,10.4400,10.4400,0.6452,1474,
^VIX,2017-08-03,VIX,2017-08-09,10.500,P,0.3500,0.3800,0.2500,0.3000,711,67,0.3000,925,0.3500,10.4800,10.4800,33,0.2500,2011,0.3500,10.4400,10.4400,0.3025,5998,
^VIX,2017-08-03,VIX,2017-08-09,11.000,C,0.5000,0.5500,0.3800,0.5500,210,3620,0.3500,1,0.5000,10.4800,10.4800,100,0.4000,3166,0.6000,10.4400,10.4400,0.4599,1573,
^VIX,2017-08-03,VIX,2017-08-09,11.000,P,0.6000,0.7500,0.6000,0.6000,181,5,0.5500,1465,0.7000,10.4800,10.4800,200,0.5000,2156,0.7000,10.4400,10.4400,0.7091,362,
^VIX,2017-08-03,VIX,2017-08-09,11.500,C,0.4500,0.4500,0.3500,0.3500,175,2432,0.2500,3257,0.4500,10.4800,10.4800,102,0.3000,2021,0.4500,10.4400,10.4400,0.3626,1033,
^VIX,2017-08-03,VIX,2017-08-09,11.500,P,0.0000,0.0000,0.0000,0.0000,0,101,0.8500,292,1.1000,10.4800,10.4800,100,0.9000,2164,1.1000,10.4400,10.4400,0.0000,408,
^VIX,2017-08-03,VIX,2017-08-09,12.000,C,0.2700,0.3000,0.2000,0.3000,219,1481,0.2000,445,0.3000,10.4800,10.4800,6,0.2500,194,0.3000,10.4400,10.4400,0.2243,1477,
^VIX,2017-08-03,VIX,2017-08-09,12.000,P,1.5500,1.5500,1.4000,1.4000,20,1,1.3500,107,1.5500,10.4800,10.4800,1,1.3500,106,1.5000,10.4400,10.4400,1.4875,882,
^VIX,2017-08-03,VIX,2017-08-09,12.500,C,0.2000,0.2000,0.1500,0.1500,72,1462,0.1500,3704,0.3000,10.4800,10.4800,10,0.2000,3439,0.3000,10.4400,10.4400,0.1958,757,
^VIX,2017-08-03,VIX,2017-08-09,12.500,P,1.8000,1.8000,1.8000,1.8000,40,107,1.7000,107,2.0000,10.4800,10.4800,100,1.7500,106,1.9500,10.4400,10.4400,1.8000,310,
^VIX,2017-08-03,VIX,2017-08-09,13.000,C,0.1700,0.2000,0.1000,0.2000,151,15,0.1500,344,0.2000,10.4800,10.4800,35,0.1500,321,0.2000,10.4400,10.4400,0.1583,1356,
^VIX,2017-08-03,VIX,2017-08-09,13.000,P,0.0000,0.0000,0.0000,0.0000,0,150,2.2500,107,2.4500,10.4800,10.4800,150,2.2500,6,2.4000,10.4400,10.4400,0.0000,262,
