underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^VIX,2017-09-08,VIX,2017-09-13,10.000,C,2.4500,2.8100,2.4500,2.7000,10,289,2.7000,198,2.9500,12.5100,12.5100,310,2.5500,345,3.1000,12.1200,12.1200,2.5480,1523,
^VIX,2017-09-08,VIX,2017-09-13,10.000,P,0.0200,0.0200,0.0200,0.0200,1,0,0.0000,2834,0.0500,12.5100,12.5100,0,0.0000,2446,0.0500,12.1200,12.1200,0.0200,204,
^VIX,2017-09-08,VIX,2017-09-13,10.500,C,2.0000,2.3500,1.9000,2.2300,55,388,2.2000,292,2.4500,12.5100,12.5100,326,2.0500,1,2.2000,12.1200,12.1200,2.2191,360,
^VIX,2017-09-08,VIX,2017-09-13,10.500,P,0.0100,0.0100,0.0100,0.0100,3,0,0.0000,2164,0.0500,12.5100,12.5100,0,0.0000,312,0.0500,12.1200,12.1200,0.0100,577,
^VIX,2017-09-08,VIX,2017-09-13,11.000,C,1.6800,1.9000,1.5000,1.7000,170,12,1.8000,13,1.9500,12.5100,12.5100,310,1.6000,12,1.9500,12.1200,12.1200,1.7003,514,
^VIX,2017-09-08,VIX,2017-09-13,11.000,P,0.0700,0.0700,0.0500,0.0500,290,0,0.0000,21,0.0500,12.5100,12.5100,500,0.0500,292,0.1000,12.1200,12.1200,0.0507,3947,
^VIX,2017-09-08,VIX,2017-09-13,11.500,C,1.1000,1.4500,1.0500,1.3300,278,650,1.3500,12,1.5000,12.5100,12.5100,313,1.2000,1,1.2500,12.1200,12.1200,1.1956,2335,
^VIX,2017-09-08,VIX,2017-09-13,11.500,P,0.0500,0.2000,0.0500,0.1500,1426,767,0.1000,2760,0.1500,12.5100,12.5100,2977,0.1000,212,0.2000,12.1200,12.1200,0.1457,7836,
^VIX,2017-09-08,VIX,2017-09-13,12.000,C,0.8900,1.1300,0.7500,1.0000,724,12,1.0500,14,1.1500,12.5100,12.5100,2642,0.8500,59,1.0500,12.1200,12.1200,0.9415,1868,
^VIX,2017-09-08,VIX,2017-09-13,12.000,P,0.3800,0.4000,0.2500,0.3600,1503,1148,0.2500,2529,0.3500,12.5100,12.5100,675,0.3000,229,0.4000,12.1200,12.1200,0.3307,6115,
