underlying_symbol,quote_date,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size_1545,bid_1545,ask_size_1545,ask_1545,underlying_bid_1545,underlying_ask_1545,bid_size_eod,bid_eod,ask_size_eod,ask_eod,underlying_bid_eod,underlying_ask_eod,vwap,open_interest,delivery_code
^VIX,2017-09-14,VIX,2017-09-20,9.000,C,2.6000,2.6000,2.4500,2.4500,626,200,2.5500,9505,2.6500,10.5500,10.5500,6004,2.4000,1597,2.5500,10.4400,10.4400,2.5039,4288,
^VIX,2017-09-14,VIX,2017-09-20,9.000,P,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,17538,0.0500,10.5500,10.5500,0,0.0000,11094,0.0500,10.4400,10.4400,0.0000,179,
^VIX,2017-09-14,VIX,2017-09-20,9.500,C,2.1200,2.1200,2.1200,2.1200,25,16912,2.0000,13978,2.1500,10.5500,10.5500,7679,1.9000,8046,2.1000,10.4400,10.4400,2.1200,1571,
^VIX,2017-09-14,VIX,2017-09-20,9.500,P,0.0100,0.0100,0.0100,0.0100,1,0,0.0000,26430,0.0500,10.5500,10.5500,0,0.0000,20050,0.0500,10.4400,10.4400,0.0100,553,
^VIX,2017-09-14,VIX,2017-09-20,10.000,C,1.7500,1.7500,1.5000,1.5000,2031,4167,1.5500,8974,1.6500,10.5500,10.5500,1965,1.4500,3987,1.6000,10.4400,10.4400,1.6409,8812,
^VIX,2017-09-14,VIX,2017-09-20,10.000,P,0.0500,0.0500,0.0100,0.0200,15,0,0.0000,10738,0.0500,10.5500,10.5500,0,0.0000,1434,0.0500,10.4400,10.4400,0.0247,68224,
^VIX,2017-09-14,VIX,2017-09-20,10.500,C,1.2500,1.2500,1.0500,1.0500,279,3711,1.1500,21395,1.2500,10.5500,10.5500,7044,1.0500,7000,1.2000,10.4400,10.4400,1.1349,4886,
^VIX,2017-09-14,VIX,2017-09-20,10.500,P,0.1000,0.1500,0.0500,0.1500,6813,1989,0.1000,21117,0.1500,10.5500,10.5500,8858,0.1000,2,0.1500,10.4400,10.4400,0.1093,75142,
^VIX,2017-09-14,VIX,2017-09-20,11.000,C,0.9500,1.0000,0.7500,0.7500,423,31,0.8500,14261,0.9000,10.5500,10.5500,8590,0.7500,6112,0.9000,10.4400,10.4400,0.8580,11010,
^VIX,2017-09-14,VIX,2017-09-20,11.000,P,0.2500,0.3500,0.2400,0.3500,32264,17206,0.2500,478,0.3000,10.5500,10.5500,7423,0.3000,3821,0.4000,10.4400,10.4400,0.2728,220571,
^VIX,2017-09-14,VIX,2017-09-20,11.500,C,0.7000,0.7500,0.5500,0.6000,9105,725,0.6000,12879,0.6500,10.5500,10.5500,5131,0.5500,2736,0.6500,10.4400,10.4400,0.6157,13920,
^VIX,2017-09-14,VIX,2017-09-20,11.500,P,0.4500,0.6500,0.4500,0.6500,6927,23252,0.5000,15785,0.6000,10.5500,10.5500,1140,0.6000,7317,0.7000,10.4400,10.4400,0.5749,186490,
^VIX,2017-09-14,VIX,2017-09-20,12.000,C,0.5000,0.5500,0.4000,0.4500,16089,1380,0.4500,19129,0.5000,10.5500,10.5500,13192,0.4000,3196,0.5000,10.4400,10.4400,0.4562,51747,
^VIX,2017-09-14,VIX,2017-09-20,12.000,P,0.8500,1.0500,0.8000,1.0000,37623,11837,0.8500,15,0.9000,10.5500,10.5500,11961,0.9000,10685,1.0500,10.4400,10.4400,0.8893,248502,
^VIX,2017-09-14,VIX,2017-09-20,12.500,C,0.4000,0.4100,0.3000,0.3500,14836,10304,0.3500,25290,0.4000,10.5500,10.5500,6927,0.3500,3460,0.4000,10.4400,10.4400,0.3861,57105,
^VIX,2017-09-14,VIX,2017-09-20,12.500,P,1.2200,1.4000,1.2000,1.4000,6865,9254,1.2500,190,1.3000,10.5500,10.5500,307,1.3500,3427,1.4500,10.4400,10.4400,1.2703,141199,
^VIX,2017-09-14,VIX,2017-09-20,13.000,C,0.3000,0.3500,0.2000,0.3000,25867,26551,0.2500,248,0.3000,10.5500,10.5500,9618,0.2500,98,0.3000,10.4400,10.4400,0.2741,97413,
^VIX,2017-09-14,VIX,2017-09-20,13.000,P,1.6600,1.8000,1.6000,1.8000,21754,6,1.7000,6535,1.7500,10.5500,10.5500,5062,1.7500,931,1.8500,10.4400,10.4400,1.6947,197495,
^VIX,2017-09-14,VIX,2017-09-20,13.500,C,0.2700,0.2700,0.2000,0.2500,15937,26951,0.2000,708,0.2500,10.5500,10.5500,21296,0.2000,7131,0.3000,10.4400,10.4400,0.2323,52110,
^VIX,2017-09-14,VIX,2017-09-20,13.500,P,2.1100,2.2700,2.1100,2.2700,117,20550,2.1000,2660,2.2000,10.5500,10.5500,7208,2.2000,6619,2.3500,10.4400,10.4400,2.2196,34420,
^VIX,2017-09-14,VIX,2017-09-20,14.000,C,0.1500,0.2300,0.1500,0.2000,10900,513,0.2000,28471,0.2500,10.5500,10.5500,603,0.2000,4151,0.2500,10.4400,10.4400,0.1982,166386,
^VIX,2017-09-14,VIX,2017-09-20,14.000,P,2.5900,2.7000,2.5000,2.7000,386,23830,2.5500,20894,2.7000,10.5500,10.5500,6769,2.6500,1762,2.8000,10.4400,10.4400,2.6368,101938,
^VIX,2017-09-14,VIX,2017-09-20,14.500,C,0.2000,0.2000,0.1000,0.2000,1203,14503,0.1500,18954,0.2000,10.5500,10.5500,9132,0.1500,13854,0.2500,10.4400,10.4400,0.1811,45664,
^VIX,2017-09-14,VIX,2017-09-20,14.500,P,3.1000,3.1000,3.1000,3.1000,3,26186,3.0000,23069,3.2000,10.5500,10.5500,8589,3.1000,4874,3.3000,10.4400,10.4400,3.1000,27063,
^VIX,2017-09-14,VIX,2017-09-20,15.000,C,0.1500,0.2000,0.1000,0.1500,23780,10233,0.1500,32556,0.2000,10.5500,10.5500,1491,0.1500,2976,0.2000,10.4400,10.4400,0.1593,212539,
^VIX,2017-09-14,VIX,2017-09-20,15.000,P,3.6100,3.7000,3.5000,3.6000,707,23460,3.5000,25238,3.7000,10.5500,10.5500,10372,3.6000,10629,3.8000,10.4400,10.4400,3.6784,54048,
^VIX,2017-09-14,VIX,2017-09-20,16.000,C,0.1000,0.1500,0.1000,0.1500,27017,11210,0.1000,29588,0.1500,10.5500,10.5500,3317,0.1000,1440,0.1500,10.4400,10.4400,0.1253,223306,
^VIX,2017-09-14,VIX,2017-09-20,16.000,P,4.4900,4.6000,4.3900,4.5700,361,7329,4.5000,12483,4.6000,10.5500,10.5500,10173,4.5000,1030,4.7000,10.4400,10.4400,4.5686,31065,
^VIX,2017-09-14,VIX,2017-09-20,17.000,C,0.1000,0.1200,0.0500,0.1000,17474,44973,0.0500,2,0.1000,10.5500,10.5500,22624,0.0500,7,0.1000,10.4400,10.4400,0.0984,250831,
^VIX,2017-09-14,VIX,2017-09-20,17.000,P,5.6000,5.6000,5.6000,5.6000,36,19493,5.4000,10862,5.6000,10.5500,10.5500,12307,5.5000,2510,5.7000,10.4400,10.4400,5.6000,4069,
^VIX,2017-09-14,VIX,2017-09-20,18.000,C,0.0800,0.1000,0.0500,0.1000,17551,32307,0.0500,9741,0.1000,10.5500,10.5500,27825,0.0500,600,0.1000,10.4400,10.4400,0.0833,292885,
^VIX,2017-09-14,VIX,2017-09-20,18.000,P,6.4300,6.4800,6.4300,6.4800,145,21445,6.4000,14528,6.6000,10.5500,10.5500,5326,6.5000,2422,6.7000,10.4400,10.4400,6.4628,96366,
^VIX,2017-09-14,VIX,2017-09-20,19.000,C,0.1000,0.1000,0.0500,0.1000,242,7554,0.0500,27694,0.1000,10.5500,10.5500,11092,0.0500,10774,0.1000,10.4400,10.4400,0.0601,252290,
^VIX,2017-09-14,VIX,2017-09-20,19.000,P,7.5200,7.5200,7.5200,7.5200,180,16122,7.4000,19919,7.6000,10.5500,10.5500,3264,7.5000,5707,7.7000,10.4400,10.4400,7.5200,57170,
